open,high,low,volume,close_lag_1,close_lag_2,close_lag_3,close_ma_5,close_ma_10,close_std_5
-1.416952018898307,-1.4363961276317774,-1.4449633332131842,0.6278315000925815,-1.4250089892602225,-1.4352318447590096,-1.4375108965273338,-1.422809377088441,-1.336635115366531,-0.4995414829871764
-1.4743766236129312,-1.4982803660008812,-1.4798847850026582,0.8094922195487609,-1.4515037028766538,-1.42160940565814,-1.4320502331515261,-1.4469741598050851,-1.3549550569653575,-0.9855863441134888
-1.4722062175083648,-1.4825776230616428,-1.462263868962098,0.20215808186938947,-1.4795490087489978,-1.4480733797075998,-1.4184419133102282,-1.4503268060978223,-1.3771031432884608,-0.9680599603817034
-1.4628430855732644,-1.476422389211181,-1.4606356348771543,0.24484021337586342,-1.460872407347251,-1.4760861469924131,-1.4448784582248515,-1.4538185302766988,-1.3998092745316666,-1.0013131527553987
-1.4520518264213587,-1.4237106561878634,-1.4401971277785517,0.7549610236334353,-1.4560946721049435,-1.4574312144657449,-1.472862191095954,-1.449223744613383,-1.4155956487656107,-0.7431116178445402
-1.4172037860064366,-1.4179864611224482,-1.4076587787063934,0.4059656679309416,-1.4020497997230987,-1.4526590224240388,-1.4542265938610555,-1.4410155416208192,-1.4266075904302176,-0.6055499096689584
-1.4145341864978196,-1.44162893848224,-1.4208865348573896,-0.2559566988821654,-1.4104890175192832,-1.398676853719543,-1.449459348056779,-1.4328203771800805,-1.4345861128209636,-0.8099669523838802
-1.4588755832141165,-1.4801767370289347,-1.480696707659571,0.3198680321203966,-1.4385994743267492,-1.407106280207756,-1.3955331302907694,-1.440718262639197,-1.440206949708805,-0.4469674518835096
-1.4925472635203632,-1.4880604364074321,-1.4743022681399949,0.23322610102980912,-1.5003365004487093,-1.4351841228385924,-1.4039538199250503,-1.4416370459245027,-1.442410467159853,-0.43357748462413087
-1.5006081517927239,-1.5250651161036606,-1.6151203782464514,4.954020570390423,-1.4606856413332336,-1.496849520730235,-1.4320025606934834,-1.4824790056627855,-1.4605197848005085,0.5879050540939859
-1.5953594006936858,-1.6162643022437662,-1.6675837481963542,2.8964286036897344,-1.6061285889004167,-1.4572446651404782,-1.4936040442043783,-1.534980907680243,-1.4826491972469085,1.2620857129304022
-1.7009062495587621,-1.6543767516175638,-1.6966900782538874,2.475952234173098,-1.6728301162787012,-1.6025188676028064,-1.4540402378887065,-1.5837450915077165,-1.5029177361659656,1.2680619837723424
-1.6719443504994247,-1.638367971140943,-1.6579723394469574,1.1517869986564722,-1.6822639716844205,-1.6691430068614213,-1.599163867890523,-1.6100455890133827,-1.5200034647975313,0.9604456210246831
-1.6015624213405373,-1.6003072464213506,-1.6107316071280056,2.728832978476566,-1.631754623381883,-1.6785659169655893,-1.6657189531780427,-1.6350178927064212,-1.5329388157626285,-0.38109069768988457
-1.6663664068106883,-1.558009410444753,-1.6502919899896773,5.138480050390601,-1.585467055675275,-1.6281151703719556,-1.6751320967115775,-1.6317121852002554,-1.551692165011464,-0.2842965590965596
-1.5566957863469353,-1.5660784565008203,-1.5593829850421879,0.8166304641022109,-1.589610655149058,-1.5818813062006294,-1.6247336408407322,-1.6114346294011952,-1.5677916523873479,-0.2829666376461367
-1.565472908633803,-1.536341090720473,-1.5515446398246437,3.621682846631428,-1.5715073819763883,-1.586020098207709,-1.5785476967169385,-1.5783097538700483,-1.575605149821177,-0.38879651654138037
-1.4994925630549767,-1.4449134540242932,-1.4778791166015286,2.7051615064892065,-1.516745849308197,-1.5679378287260455,-1.5826821989871929,-1.5392558142054396,-1.5692334493793623,0.2663179541228564
-1.4086437043300257,-1.373279118337441,-1.402203536206165,3.0823932647149057,-1.4366101991076794,-1.5132398312152935,-1.5646186712488075,-1.4937451836768294,-1.5589723712687285,1.167954033512669
-1.3506027042817041,-1.3752489655851032,-1.3876547599485167,1.7239469320920056,-1.3580598883284731,-1.4331971556066823,-1.5099773666121563,-1.4517384466421326,-1.5363339871131,0.9921272294092824
-1.3672193334182663,-1.3527142579028804,-1.3485332541986899,1.0960159501670177,-1.3797117157674748,-1.354737980084637,-1.4300176528949755,-1.4056184811248766,-1.5031613651155191,0.45531792387511366
-1.3081235160031253,-1.324140696842158,-1.2951175209160846,0.6493774514836933,-1.341055494261534,-1.3763646867463675,-1.3516397980128505,-1.364919945456675,-1.4662787215207178,-0.24801552915754924
-1.2808371704565136,-1.2689073869263199,-1.262763500230901,1.6441686182096984,-1.3133837204172254,-1.337753314772566,-1.3732440892258664,-1.3269351670417593,-1.4277896902531877,-0.10941029534331648
-1.2234169065540983,-1.2470494101366194,-1.2665905086461857,1.5403224928005022,-1.2468081515135103,-1.3101136461382863,-1.3346727368094486,-1.3072182689711964,-1.3952016040240558,0.009255464869487848
-1.2601879267776663,-1.249385640351571,-1.2533627524951896,1.4668411835000987,-1.2595386442364223,-1.2436153192153159,-1.3070617158830447,-1.2767332655663246,-1.3589842715713523,-0.212455547069738
-1.2554130333476197,-1.26398061361324,-1.2548022694220395,0.9220309513551731,-1.2273844860556942,-1.2563310418282616,-1.2406323125303642,-1.262763761140454,-1.3289631919746892,-0.6489389880045248
-1.2668250286454312,-1.2842394365104184,-1.2867788557910367,0.4519641984311139,-1.2712527823714248,-1.2242141893875813,-1.2533348556688502,-1.2590512508173324,-1.3067751522409632,-0.8406786356798215
-1.3068820437113133,-1.2953860994917168,-1.2803844162714615,0.32175384788564626,-1.2948330774900483,-1.268031589043244,-1.22125129140607,-1.2664641021485394,-1.2915012239258674,-0.8238239084798279
-1.2923750493083899,-1.3120112654309544,-1.3390052321005437,1.2789843008047115,-1.2838486298284164,-1.2915845259472625,-1.2650232756089712,-1.2848397678546495,-1.2908311357455433,-0.29586851014536836
-1.3834669935170525,-1.3994517933654556,-1.4630801803901288,3.4526182027600125,-1.3513580288022184,-1.280612822607741,-1.2885518005829857,-1.3282894379580377,-1.2973083653045447,0.45391214618279846
-1.4821900855893713,-1.4188485386925407,-1.484773876028607,2.4346277412352952,-1.4444934622574865,-1.3480438961570442,-1.2775914690929722,-1.3558468518596842,-1.3040969709006776,0.4151882146248264
-1.3841485010338863,-1.4050552975710577,-1.4088481356794922,1.1410079270190934,-1.408951455450395,-1.4410712724754968,-1.3449526523073974,-1.3803219521097767,-1.314470092271533,0.24903313544169944
-1.4284247855670462,-1.369891153486977,-1.4145535381334722,1.3095053383378448,-1.4171300695060904,-1.405570502041607,-1.4378836084720314,-1.3949868459663415,-1.3255002735366412,-0.4232188932751067
-1.389730785534832,-1.3718653111224894,-1.388848505692734,1.346120457914916,-1.3571260582583857,-1.4137396271457272,-1.4024196335480374,-1.4002022666965521,-1.337286529670152,-0.5907975170650756
-1.3531420794240472,-1.3541927209355895,-1.3636437931594991,1.2518309095050073,-1.3774184028511671,-1.3538052334583035,-1.4105802915929944,-1.3846750899459257,-1.3512367841202901,-0.8150084485436887
-1.4033739583081377,-1.367675614131839,-1.378877217711625,0.5881374132897575,-1.366907385318091,-1.3740740345663485,-1.3507080181511053,-1.375284724921181,-1.3603131567507387,-0.8762529506759119
-1.3729882728442047,-1.3707532310570696,-1.35022731985041,0.02111212264788225,-1.362029751975263,-1.3635752120745959,-1.3709558112398137,-1.3605198688339537,-1.3651644562079033,-1.2016675642943673
-1.31686591179232,-1.3371968616412122,-1.347155180067498,0.8290081189918327,-1.3433531505735163,-1.3587032378356545,-1.3604678704704058,-1.3623713431931783,-1.3734161383299675,-1.2044788862464528
-1.3782580188660922,-1.3594255317860517,-1.3562443250537992,0.4227425263956675,-1.3663774910457624,-1.3400483053089862,-1.3556009458902218,-1.3558025207834774,-1.3727399702828096,-1.2249432183766562
-1.3432233235261775,-1.3163216532814175,-1.324206295889144,0.5921175466948062,-1.344595361736516,-1.3630459325936066,-1.3369653486553235,-1.3431038405422016,-1.3586381534380283,-0.8557312114989003
-1.3007441352475992,-1.3003128728047966,-1.292923135356861,0.8121240132794446,-1.303454717904576,-1.3412890752398297,-1.3599391395721132,-1.3336726213884036,-1.3492347708271624,-0.8453637525807077
-1.3117220493244972,-1.3294985089402842,-1.3369337321326373,0.7263584513166704,-1.3149039089034138,-1.3001961634043413,-1.3382048325644351,-1.3267561042633558,-1.338402619510355,-0.7986103300719187
-1.29628178029661,-1.316752692066464,-1.3061508915078575,0.13398313494416098,-1.3087927511889357,-1.311632070878829,-1.2971545123297938,-1.31698240581494,-1.334444626201556,-1.1072555167981193
-1.3432233235261775,-1.3395977476739203,-1.3292226612775278,0.1247001520795642,-1.3175403500780325,-1.305528003421847,-1.3085785668207688,-1.3167833505904034,-1.3310633516895618,-1.1189925322209893
-1.3443389122639247,-1.3625031487112826,-1.3897877027120815,1.060037908170953,-1.3436007241269814,-1.3142654532145701,-1.3024808260511171,-1.3330754557147946,-1.332858649510341,-0.6707058146141714
-1.399962079911759,-1.3856585522439724,-1.3978147650877193,0.968236537235225,-1.384862983037817,-1.3402955916238746,-1.3112092197327647,-1.3429152161591262,-1.3330627593254751,-0.663789144432509
-1.3489271507689786,-1.3497012967954063,-1.3725486097588258,1.3048160092603944,-1.3640711479424306,-1.3815099774386068,-1.3372123786651813,-1.3576053178825538,-1.3369464914036622,-0.7607114432418568
-1.4046762019708778,-1.3886111679215398,-1.3943651909886208,0.094613062947376,-1.3821961380934744,-1.3607422653443833,-1.3783840469748407,-1.3721467801151703,-1.3393284963739016,-1.0165461134940181
-1.3813573587834136,-1.3979086745149896,-1.40577599589658,-0.059797969992508526,-1.3902010163221765,-1.3788462266080543,-1.3576378600065944,-1.3881902835180884,-1.3472444829915,-0.9426029650622897
-1.4247654808747467,-1.4232192719729106,-1.4230194776209544,0.092550568190313,-1.4237667780972227,-1.3868418174561123,-1.37572305704409,-1.3912882434318337,-1.3569318822387446,-0.9324998834343832
-1.4067858367045165,-1.4284520828233733,-1.4245862689102395,-0.010601446419467041,-1.4003428452228923,-1.4203686357272969,-1.3837103606961638,-1.4058922907132125,-1.3691441633268233,-0.9064698317918565
-1.4313418113715837,-1.4320857397813138,-1.412912137735173,-0.10340585808766518,-1.4370445386751622,-1.3969718796537334,-1.4172024294011165,-1.4144481884211242,-1.3807580118079752,-1.0117778663922794
-1.4305951916716126,-1.4370125130943936,-1.4138645010678759,-0.5776465747025284,-1.424948181720775,-1.4336309912468375,-1.393829923380696,-1.4216871923946572,-1.3916396706118586,-1.176301599093807
-1.4315892376675041,-1.4569609880663383,-1.4590688435878691,0.2772993471244554,-1.4263728155021176,-1.4215486686685186,-1.4304510388771827,-1.4330994021891474,-1.4053567187413005,-0.7260269178988229
-1.5066245175145825,-1.4919397854728493,-1.5081616373188054,0.6200935801774448,-1.4807912199119975,-1.4229716495682274,-1.4183812392727193,-1.4568512974313166,-1.41877107635766,-0.396837402109552
-1.51164683724055,-1.5287634288793586,-1.552483836843991,1.534029001134225,-1.51902613203748,-1.4773269169232566,-1.4198027452943582,-1.4774026628187134,-1.436334943088084,-0.08036956269031498
-1.580418325069849,-1.598591712056866,-1.6154978125626378,1.5286620926250136,-1.539735442615045,-1.5155174683261077,-1.4741016750050657,-1.5139844930572022,-1.4588860377270276,0.3462328817986807
-1.5909578171136247,-1.6039452137671417,-1.6106043327655704,0.30149507010857574,-1.6077399886957768,-1.5362027516487018,-1.5122526430187428,-1.5501699513201945,-1.480581173971014,0.01540882091882813
-1.6021223861155154,-1.622419536094228,-1.6304810771610123,0.6967809415924491,-1.607184034049399,-1.6041283978277818,-1.53291648665037,-1.5811269503011505,-1.50174909890527,-0.15430970225161753
-1.630954060808579,-1.6433550898839289,-1.6437746648787848,0.47162846689888976,-1.6354769134752078,-1.6035730882083832,-1.6007717298845108,-1.609759610110009,-1.5279207542437374,-0.2720954105130355
-1.6798836960299297,-1.6502517104446706,-1.673052157009938,2.2523454423552858,-1.6620975855662092,-1.631833141808085,-1.6002169958272856,-1.6308325175704268,-1.5487165044725248,-0.8816318607178004
-1.609623309612898,-1.5763587315241758,-1.5956210681671958,0.868542264812594,-1.6450323839598224,-1.6584229281931895,-1.6284477587082458,-1.6225382601358145,-1.5628491549276768,-0.49876669604061014
-1.5645396340088393,-1.5187245355756291,-1.5438950117651922,1.4500550261410667,-1.5662953071665986,-1.6413775258914964,-1.6550099855577094,-1.6028439622217492,-1.5710882430398716,0.2546789428672258
-1.4969488471004246,-1.5104097974120851,-1.4938630210149086,-0.23880106545604315,-1.5087757182448938,-1.5627318010441846,-1.6379822503167984,-1.5746189744666355,-1.572453173144058,0.5995580888158042
-1.4998615320927529,-1.50850460598218,-1.5070293343702463,0.005439146258322174,-1.4944425125179719,-1.505278947218448,-1.5594180394623243,-1.5452631096498541,-1.5720918553436496,0.17984480007077286
-1.5015978569764061,-1.5226038846410461,-1.5364999324306108,0.18302157731400107,-1.515412426836026,-1.4909623710933306,-1.502024733838659,-1.522265711939989,-1.5711303678315056,-0.7843251566024381
-1.541967410521346,-1.5072114896270414,-1.5381896093112124,0.5851065936723001,-1.5301191645909826,-1.5119079558000175,-1.48772299642583,-1.505960568263772,-1.5588403513031952,-1.0561782594670213
-1.5047623090768645,-1.4992027890008803,-1.4888510443976435,0.052713898341464276,-1.4848218910982347,-1.5265976305756683,-1.5086468716467811,-1.5031790105409928,-1.5476112715373818,-1.0372408260589703
-1.4839871818439525,-1.4779611976737963,-1.470541091291487,0.39114756989124316,-1.4948768520854543,-1.4813529116638955,-1.5233213210043082,-1.4951220547496054,-1.5294845828486294,-0.7327226931961874
-1.4548429686718316,-1.468478344402777,-1.45649702371246,0.04608564648017259,-1.4541835780080208,-1.4913962067334856,-1.4781234969199462,-1.4838350150526398,-1.5091791304523678,-0.6925512417718195
-1.4712121715124733,-1.4581937589915712,-1.4477809242712263,-0.23154276184499842,-1.4590134339984258,-1.4507501456073566,-1.4881563824080368,-1.4684495238985174,-1.4900027961823812,-1.012503477575024
-1.4618490395773727,-1.4628144947672679,-1.4517308182778275,-0.4217783017038514,-1.4532410611465836,-1.4555743979258808,-1.4475524497350685,-1.4587079872112716,-1.4769897097770517,-0.9475360271345806
-1.44212872971128,-1.4535126777859677,-1.426341777357618,-0.5484391609716845,-1.4361454557704731,-1.4498087222682199,-1.4523717018572095,-1.44681161252566,-1.469656521823092,-1.2454358887170984
-1.419309079927866,-1.4371978597719635,-1.4113541239881249,-0.4022297528096609,-1.435433138879802,-1.4327329514717162,-1.4466120021536792,-1.441260666395139,-1.4628579278743037,-1.1736897060225167
-1.4210454048115193,-1.4426763627299024,-1.450602904100387,-0.03385136853162289,-1.4264466532285898,-1.432021461021862,-1.429553929894014,-1.4431973259596238,-1.458186418764939,-1.0804515816486187
-1.4436176282990127,-1.4687240365102532,-1.4435940366242286,-0.48340496725881954,-1.4686905195619357,-1.4230454016270537,-1.4288431768831948,-1.4446002741360509,-1.4512006517729106,-1.046420107142292
-1.4650742630487585,-1.4859052424822006,-1.4859632330017059,0.6713139564356555,-1.4602513017657508,-1.4652402559885362,-1.4198764209113335,-1.4585141474074657,-1.453285177544497,-0.6776678139673414
-1.3848951207338573,-1.3773438140804284,-1.382203906219407,2.3515057516026587,-1.505670190337394,-1.4568108295003228,-1.4620275415407804,-1.445848498164148,-1.44101383489289,-0.13990295403406414
-1.3739172066569592,-1.3969862515149902,-1.3787543321203086,-0.3232434980801264,-1.3721455205019297,-1.5021770223913393,-1.4536068519064993,-1.4374768786553707,-1.4340580329588284,0.06189560326050937
-1.4074022320382136,-1.3992017908701286,-1.3879707514690451,-0.5399372852287888,-1.384615409484352,-1.368807269894866,-1.4989260240658795,-1.4175591868866946,-1.4250745954356963,0.17262303882343596
-1.3732964705110529,-1.3440934822019535,-1.3512279596654155,-0.18598375908235468,-1.369165951069,-1.3812626911237182,-1.3656945054158214,-1.3908866560356072,-1.4124497519553252,0.33921764565876616
-1.3164969427545439,-1.3000025248795626,-1.2946128122374627,0.2637901201188455,-1.326974205483752,-1.3658311574034023,-1.3781370169649827,-1.3482575454604389,-1.3981034376085852,-0.4769708278761721
-1.2853038662197114,-1.2988171682206857,-1.293362012468706,0.3635804811159714,-1.2926613796526358,-1.3236883633187382,-1.3627214775778818,-1.3333310113305752,-1.3843182081153638,-0.387501537539725
-1.2805723809117564,-1.3021577188047948,-1.2693466569085696,-0.4977229914269527,-1.2975607299738385,-1.2894153477464874,-1.3206223632662994,-1.3107604088837979,-1.3688592781380402,-0.4938854568593161
-1.2665776023495106,-1.2649030366132394,-1.248030395586278,0.004296208827071261,-1.271834797391851,-1.294309013767437,-1.2863848706719512,-1.284000085117085,-1.3455386460684189,-0.600016023864222
-1.2251532314377511,-1.216751693935712,-1.2136092637043063,0.33264615939146197,-1.2354501718238435,-1.2686129288010515,-1.2912734645512456,-1.257103291174599,-1.3187750722660612,-0.3165356419137584
-1.2045039877589045,-1.2092386879123542,-1.21348637811299,0.45443253826410834,-1.192576513117648,-1.2322705172252608,-1.2656040128251282,-1.2422888885904344,-1.2900759294295447,-0.3776414295895201
-1.2306704037555602,-1.2393510574356916,-1.2159923664216223,0.18720690632006795,-1.2186368871665967,-1.1894466011855536,-1.2292992690956528,-1.2268295123092998,-1.274894936221766,-0.7372418869460734
-1.2303318204032476,-1.257208994300162,-1.2399418904149817,-0.1291425111793317,-1.2203134378970792,-1.2154767395948578,-1.1865197387920057,-1.2214480673525105,-1.2609299163807453,-0.9946865864574144
-1.2626708713612904,-1.279623011122572,-1.2669021113955952,-0.0457138646766943,-1.2449448347690104,-1.2171513451658564,-1.212522897724422,-1.2314938369156854,-1.2525792192845309,-0.5686737785838858
-1.2737095568091163,-1.2291914732721496,-1.2482191127443711,0.6697250853619097,-1.2856467956377937,-1.2417541643190506,-1.2141957676157409,-1.2340893779657536,-1.2404381594936476,-0.663479657079597
-1.1863941192224,-1.0690303919124797,-1.176620700718044,4.466817815039332,-1.2055458926026748,-1.2824089021579828,-1.2387730866666964,-1.203889484227467,-1.2179487320754472,0.7648935305385023
-1.0193379613539044,-1.0099780783611305,-1.0176857434346425,3.550738482339787,-1.0677342912361587,-1.2024009334005836,-1.2793856870593088,-1.162265211379652,-1.1894293795867303,1.7557909081879335
-1.0283885548099474,-1.0213747438377563,-1.0447469061509804,1.5976489363442006,-1.0123255926124186,-1.06474922313578,-1.1994606442207048,-1.116444263317595,-1.1638483398835455,1.8884350722330316
-1.0052607073596855,-1.0180428140293476,-0.9834533287107641,0.6535896439621997,-1.0159870751662958,-1.0094048105211972,-1.0619516059262644,-1.0569884669931888,-1.1391627777097382,0.9042211824804873
-0.9792766054758133,-0.9515378398845471,-0.951226582388016,1.746332470317898,-0.9885585314797778,-1.0130620449677044,-1.0066645561761247,-1.0068456736193634,-1.115407869437703,-0.3914130481366096
-0.9459782350195517,-0.971059586459296,-0.9711647695791161,0.6261322821397383,-0.9549927697047316,-0.9856653242919119,-1.0103180000061291,-0.9925649824232576,-1.093185087607784,-0.8693201800687509
-0.9839256153517951,-0.9921201414966606,-0.9687816668617995,0.4572158006509314,-0.9963766436944621,-0.9521385060207276,-0.9829496752297614,-0.9877720107721936,-1.069994738398887,-0.9354241895119205
-0.9753091031166657,-1.0017236856274934,-0.9875875511043403,-0.2197399852655809,-0.9883761088614346,-0.9934743658147029,-0.9494576065248088,-0.9815004673441141,-1.0439689998644306,-1.104681936742452
-0.9859137073435782,-1.015516926748976,-0.9803811889278523,-0.3759072693767186,-0.9846494753724353,-0.9854831133230463,-0.990750622909486,-0.9831276786119401,-1.015077472670245,-1.0728501900770528
-1.001540631296458,-0.9733397816321915,-0.9731704379802457,0.415543735708181,-0.9966893681830493,-0.9817608035305161,-0.982767653117234,-0.9890506580878831,-0.9929849737010502,-1.3853040974652278
-1.018591341653934,-1.0206893921695324,-1.0621966601179214,1.1102228008876707,-0.9845886678329876,-0.9937867274756145,-0.9790492013898988,-1.0045482807877049,-0.9935929603844299,-0.47332123325332
-1.0930058853551061,-1.0620087701040746,-1.0640794429277347,0.2500818967750879,-1.0738150451809134,-0.9817000665408943,-0.9910626608166749,-1.018783771670816,-0.9983105027712512,-0.3361000481973452
-1.057971190015191,-1.0576983822536112,-1.0319141394006444,-0.251329775717613,-1.0595078998280407,-1.070822922097951,-0.9789885273523896,-1.0327663146485124,-1.0021629669628638,-0.4214257614299975
-1.0558007839106245,-1.079556359043311,-1.0609458603491644,-0.007177800178106504,-1.054517338197667,-1.0565323761112433,-1.0680190096771616,-1.0499076641151395,-1.0115398587253823,-0.46527258511064024
-1.0489770271178667,-1.0324524406134468,-1.0556135034402527,0.4333168157162193,-1.0823411308905948,-1.0515476046058612,-1.0537432754232652,-1.067776564773631,-1.023426432661651,-1.2329206853251788
-1.0089200120519848,-1.0223532018798107,-0.9996259502822379,0.5233332122293934,-1.0738758527203611,-1.0793391157141956,-1.0487636704877072,-1.0552334779174728,-1.024902537473655,-0.7792852484987042
-1.0046399712137792,-1.0319610563984942,-1.0161803949410155,-0.27773677576769173,-1.0111398455931915,-1.070883659087573,-1.076526376507884,-1.0498016172269582,-1.0293008868517026,-0.7281396188562587
-1.0158653115865979,-1.0399654466368047,-1.0393136075063443,0.626717492554727,-1.0323660202560607,-1.0082204392235738,-1.0680796837146707,-1.041705545780094,-1.0322418052944484,-0.6146965907002899
-0.975183219562601,-0.9873787148611508,-0.9544874393290211,0.48903000441888084,-1.0140629508823489,-1.0294219869579528,-1.0054814124447,-1.0181692212614395,-1.0290468352732907,-0.44523266813397194
-0.9677430674361462,-0.9902709851088116,-1.0421355873355052,3.458978853107388,-0.9647350062033635,-1.0111401530818178,-1.0266609853951536,-1.0106442383845338,-1.0342147220820141,-0.7538352027868593
-1.2107634389644746,-1.1981566807488129,-1.196931933454212,4.603080299283312,-1.0362750763634025,-0.9618694394294058,-1.008398100104953,-1.0491157894009357,-1.0471687469238158,0.985298327582733
-1.201526190583439,-1.187626403230131,-1.1894095797571953,0.960982366466094,-1.2033741947652623,-1.033326507719348,-0.9591784541057105,-1.0771547604833387,-1.058463402396194,1.3734367489955375
-1.1963172159324786,-1.2096136916553446,-1.1976253592909263,0.18471914213007884,-1.172470934538884,-1.2002317551998085,-1.0305614592350156,-1.1185304316096796,-1.0750901010818086,1.6226156050179783
-1.248033652592093,-1.2725410438842606,-1.3072173628896397,2.022196568430084,-1.2208085850040096,-1.1693643494027748,-1.19729371430967,-1.1881310904911344,-1.0981041341525253,1.2621329975949827
